NUMERO;NPER;SECC;SEGM;NOMBARRIO;Estrato;Sexo;Edad;E45_1;E45_2;E45_3;Fuma?;E190_1;E190_1_1;E190_2;E190_2_1;E190_3;E190_3_1;E191;E192;E197_1;E212_1;E215_1;E60 (Celular);F66 (Trabajo);F73;F74;F85 (Horas);G126_1 (Sueldo);G_ITND_1;G142;G_IT_1 (jubil);G_IT_2 (pensionistas);POBPCOAC (cond act eco);PT1 (TOTAL DE INGRESOS PERSONALES)
2018047406;2;18;119;Pocitos;5;1;54;2;2;1;3;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;8;0
2018047406;1;18;119;Pocitos;5;2;57;2;2;1;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;2;2;8;0
2018027287;1;18;119;Pocitos;5;2;58;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;16;40000;2;0;2;2;2;94237
2018039724;1;18;119;Pocitos;5;2;58;2;1;2;1;1;1;2;0;2;0;1;5;1;1;0;1;2;0;0;0;0;2;0;1;1;10;35037
2018043395;1;18;119;Pocitos;5;1;59;2;1;2;4;0;0;0;0;0;0;0;1;1;0;0;1;2;6;0;3;0;1;5000;1;2;2;27000
2018043395;2;18;119;Pocitos;5;2;59;2;1;2;1;1;1;2;0;2;0;1;0;1;0;0;1;2;0;0;0;0;2;0;2;2;6;0
2018025785;1;18;119;Pocitos;5;1;60;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;20;0;1;30000;2;2;2;32500
2018026373;1;18;119;Pocitos;5;2;60;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;2;0;0;0;0;2;0;1;1;10;60000
2018051863;1;18;119;Pocitos;5;1;61;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;1;1;0;45;68000;2;0;2;2;2;73858
2018049119;1;18;119;Pocitos;5;1;63;2;2;1;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;61250
2018030487;1;18;119;Pocitos;5;1;64;2;1;2;3;0;0;0;0;0;0;0;2;1;1;0;1;2;0;0;0;0;2;0;1;2;10;59025
2018049119;2;18;119;Pocitos;5;2;64;2;2;1;3;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;1;2;10;55000
2018054015;2;18;119;Pocitos;5;2;68;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;1;2;10;40000
2018054015;1;18;119;Pocitos;5;1;69;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;20;0;1;40000;2;2;2;43537
2018039108;1;18;119;Pocitos;5;2;73;2;1;2;1;1;1;2;0;2;0;1;5;1;1;0;1;2;0;0;0;0;2;0;1;1;10;29475
2018047713;1;18;119;Pocitos;5;2;74;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;1;5000;1;1;10;21000
2018001085;1;18;119;Pocitos;5;2;77;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;55000
2018006679;3;18;119;Pocitos;5;2;81;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;0;2;0;1;2;10;12000
2018006679;2;18;119;Pocitos;5;1;88;2;1;2;4;0;0;0;0;0;0;0;0;2;0;0;2;2;0;0;0;0;2;0;1;2;10;21000
2018003867;1;18;119;Pocitos;5;2;89;2;1;2;4;0;0;0;0;0;0;0;5;2;0;0;1;2;0;0;0;0;2;0;1;1;10;85000
2018027287;2;18;119;Pocitos;5;2;95;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;0;2;0;2;1;9;9000
2018038463;3;18;120;Parque Rodo;4;2;13;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018038463;2;18;120;Parque Rodo;4;2;14;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018029635;2;18;120;Parque Rodo;4;2;19;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018029635;1;18;120;Parque Rodo;4;2;25;2;1;2;1;1;2;2;0;2;0;2;5;1;2;0;1;1;1;0;44;19000;2;0;2;2;2;21024
2018029635;3;18;120;Parque Rodo;4;2;25;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;25;15000;2;0;2;2;2;17024
2018021543;2;18;120;Parque Rodo;4;1;27;2;1;2;4;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;25;25000;2;0;2;2;2;72542
2018017335;1;18;120;Parque Rodo;4;2;30;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;44;45000;2;0;2;2;2;131542
2018017335;2;18;120;Parque Rodo;4;1;30;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;44;38000;2;0;2;2;2;105542
2018027982;1;18;120;Parque Rodo;4;2;30;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;40;90000;2;0;2;2;2;92691
2018005852;1;18;120;Parque Rodo;4;2;37;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;30;14000;2;0;2;2;2;16024
2018027982;2;18;120;Parque Rodo;4;1;38;2;1;2;1;1;1;2;0;2;0;1;0;1;0;0;1;1;1;0;40;35000;2;0;2;2;2;37024
2018047469;1;18;120;Parque Rodo;4;1;39;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;45;55000;2;0;2;2;2;57024
2018056012;1;18;120;Parque Rodo;4;1;39;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;1;1;0;44;38000;2;0;2;2;2;60642
2018047469;2;18;120;Parque Rodo;4;2;40;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;6;0
2018005852;2;18;120;Parque Rodo;4;1;42;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;22000;2;0;2;2;2;24024
2018028445;1;18;120;Parque Rodo;4;1;44;2;1;2;1;1;2;2;0;2;0;1;5;1;0;0;1;1;1;0;40;75000;2;0;2;2;2;83401
2018038463;1;18;120;Parque Rodo;4;2;46;2;1;2;4;0;0;0;0;0;0;0;5;1;1;0;1;1;1;0;6;24800;2;0;2;2;2;78242
2018021543;1;18;120;Parque Rodo;4;2;59;2;1;2;1;1;1;2;0;2;0;3;1;1;1;0;1;2;0;0;0;0;2;0;2;2;8;0
2018024640;3;18;121;Pocitos;5;1;11;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018010378;4;18;121;Pocitos;5;1;18;2;2;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;6;0
2018010378;3;18;121;Pocitos;5;2;22;2;2;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018041790;2;18;121;Pocitos;5;2;25;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;45;0;2;0;2;1;2;11958
2018023646;2;18;121;Pocitos;5;2;26;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;1;2;3;40;30000;2;0;2;2;2;52037
2018026755;3;18;121;Pocitos;5;1;26;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;50000;2;0;2;2;2;77958
2018041790;1;18;121;Pocitos;5;2;29;2;1;2;1;2;0;1;1;2;0;1;5;1;0;0;1;1;6;0;40;0;1;40000;2;1;2;51958
2018004348;1;18;121;Pocitos;5;2;32;2;1;2;1;1;1;2;0;2;0;3;1;1;0;0;1;1;1;0;40;24000;2;0;2;2;2;37958
2018023646;1;18;121;Pocitos;5;1;39;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;1;30000;2;2;4;30000
2018004348;2;18;121;Pocitos;5;1;41;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;22000;2;0;2;2;2;34958
2018024640;1;18;121;Pocitos;5;2;41;2;1;2;4;0;0;0;0;0;0;0;5;1;2;0;1;2;0;0;0;0;2;0;2;2;6;0
2018010378;2;18;121;Pocitos;5;2;45;2;2;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;6;0
2018027983;1;18;121;Pocitos;5;1;46;2;1;2;3;0;0;0;0;0;0;0;5;1;1;2;1;2;0;0;0;0;2;0;2;2;8;0
2018010378;1;18;121;Pocitos;5;1;49;2;2;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;30;155000;2;0;2;2;2;341000
2018024640;2;18;121;Pocitos;5;1;52;2;1;2;4;0;0;0;0;0;0;0;0;1;0;1;1;1;6;0;30;0;1;50000;2;2;2;52037
2018026755;1;18;121;Pocitos;5;1;65;2;2;1;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;8;0;1;40000;2;2;2;41958
2018026755;2;18;121;Pocitos;5;2;65;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;1;2;10;10000
2018027983;2;18;121;Pocitos;5;1;70;2;1;2;3;0;0;0;0;0;0;0;0;1;0;1;1;2;0;0;0;0;2;0;1;2;10;112000
2018028924;1;18;121;Pocitos;5;1;70;2;1;2;3;0;0;0;0;0;0;0;4;1;0;0;1;2;0;0;0;0;2;0;1;2;10;57700
2018007701;1;18;121;Pocitos;5;2;77;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;36000
2018024629;3;18;122;Pocitos;4;2;11;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018039070;3;18;122;Pocitos;4;2;14;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;11333
2018039070;2;18;122;Pocitos;4;2;20;2;1;2;4;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;2;0;2;2;7;8333
2018057453;1;18;122;Pocitos;4;2;23;2;1;2;1;1;1;2;0;2;0;1;2;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018004411;1;18;122;Pocitos;4;2;27;2;1;2;1;1;1;2;0;2;0;3;1;1;0;0;1;1;1;0;40;30000;2;0;2;2;2;44024
2018016719;1;18;122;Pocitos;4;2;27;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;40;20000;2;0;2;2;2;22024
2018047253;1;18;122;Pocitos;4;2;29;2;1;2;1;1;2;2;0;2;0;3;5;1;0;0;1;1;1;0;44;28000;2;0;2;2;2;44926
2018047873;2;18;122;Pocitos;4;2;31;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;20;30000;2;0;2;2;2;73498
2018047873;1;18;122;Pocitos;4;1;37;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;2;3;40;60000;2;0;2;2;2;70487
2018029980;1;18;122;Pocitos;4;2;38;2;2;1;3;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;40;0;2;0;2;2;2;0
2018024629;2;18;122;Pocitos;4;1;44;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;4;0;55;0;1;120000;2;2;2;146191
2018024629;1;18;122;Pocitos;4;2;45;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;30;0;1;7000;2;2;2;9024
2018039070;1;18;122;Pocitos;4;2;48;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;45;45000;2;0;2;2;2;85875
2018003491;1;18;122;Pocitos;4;2;62;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;2;2;30;67000;2;0;2;2;2;80341
2018004849;1;18;122;Pocitos;4;2;62;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;2;0;0;0;0;2;0;1;2;10;42279
2018003316;1;18;122;Pocitos;4;1;66;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;56000
2018004849;2;18;122;Pocitos;4;1;66;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;1;4;0;44;0;1;10000;2;2;2;12021
2018003491;2;18;122;Pocitos;4;1;68;2;1;2;1;1;1;2;0;2;0;1;0;1;0;0;1;1;2;4;40;82000;2;0;1;2;2;104024
2018008419;1;18;122;Pocitos;4;2;69;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;30;70000;2;0;2;1;2;76854
2018012923;2;18;122;Pocitos;4;2;69;2;1;2;3;0;0;0;0;0;0;0;0;1;2;0;2;2;0;0;0;0;2;0;2;2;8;0
2018018224;1;18;122;Pocitos;4;2;70;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;2;2;8;0
2018050059;1;18;122;Pocitos;4;2;70;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;12800
2018008419;2;18;122;Pocitos;4;1;71;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;1;2;10;72000
2018014562;1;18;122;Pocitos;4;1;73;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;92000
2018034181;1;18;122;Pocitos;4;2;74;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;1;10;69342
2018018224;2;18;122;Pocitos;4;1;75;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;1;2;10;54000
2018044518;1;18;122;Pocitos;4;2;75;2;1;2;3;0;0;0;0;0;0;0;5;1;1;0;1;2;0;0;0;0;2;0;1;2;10;10000
2018047736;1;18;122;Pocitos;4;2;75;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;1;10;99330
2018040902;1;18;122;Pocitos;4;2;76;2;1;2;1;1;1;2;0;2;0;1;1;1;0;0;1;2;0;0;0;0;2;0;1;1;10;124200
2018031249;1;18;122;Pocitos;4;2;79;2;1;2;4;0;0;0;0;0;0;0;5;1;1;0;1;2;0;0;0;0;2;0;1;1;10;45000
2018047870;2;18;122;Pocitos;4;2;80;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;1;1;10;29418
2018047870;1;18;122;Pocitos;4;1;82;2;1;2;3;0;0;0;0;0;0;0;5;2;0;0;2;2;0;0;0;0;2;0;1;2;10;37000
2018012923;1;18;122;Pocitos;4;1;85;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;104250
2018008692;4;18;123;Cordon;4;1;10;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018039397;3;18;123;Cordon;4;1;10;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0
2018008692;3;18;123;Cordon;4;1;13;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018038501;4;18;123;Cordon;4;1;16;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018044203;3;18;123;Cordon;4;2;16;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018022132;1;18;123;Cordon;4;1;24;1;2;1;1;1;1;2;0;2;0;2;5;1;0;0;1;1;1;0;44;21000;0;0;0;0;2;26696
2018020121;3;18;123;Cordon;4;2;25;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;44;37000;2;0;2;2;2;42798
2018027728;2;18;123;Cordon;4;2;26;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;20;20000;2;0;2;2;2;32058
2018020121;2;18;123;Cordon;4;1;27;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;40;35000;2;0;2;2;2;43358
2018051772;3;18;123;Cordon;4;2;27;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;20;18000;2;0;2;2;2;20071
2018033484;1;18;123;Cordon;4;1;29;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;40;0;1;25600;2;2;2;27637
2018025986;2;18;123;Cordon;4;1;30;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;50;90000;2;0;2;2;2;94857
2018027250;1;18;123;Cordon;4;1;31;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;2;3;40;21000;2;0;2;2;2;23238
2018033459;2;18;123;Cordon;4;2;31;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;1;6;0;40;0;1;64000;2;2;2;66054
2018017395;1;18;123;Cordon;4;2;32;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;40;0;1;30000;2;2;2;32013
2018020121;1;18;123;Cordon;4;1;33;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;40;35000;2;0;2;2;2;40058
2018027728;1;18;123;Cordon;4;1;33;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;4;0;10;25000;1;30000;2;2;2;65391
2018033459;1;18;123;Cordon;4;1;33;2;2;1;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;35;9000;1;68000;2;2;2;79054
2018025986;1;18;123;Cordon;4;2;34;2;2;1;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;45;0;1;20000;2;2;2;32024
2018025450;2;18;123;Cordon;4;2;34;1;2;2;4;0;0;0;0;0;0;0;0;2;0;0;2;2;0;0;0;0;2;0;2;1;9;10000
2018017395;2;18;123;Cordon;4;1;36;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;2;3;60;60000;1;5000;2;2;2;67013
2018038501;2;18;123;Cordon;4;2;36;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;2;3;30;20000;2;0;2;2;2;22013
2018042171;1;18;123;Cordon;4;2;36;2;1;2;1;1;2;2;0;2;0;1;5;1;0;0;1;1;1;0;30;19000;2;0;2;2;2;21054
2018023745;1;18;123;Cordon;4;1;37;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;45;100000;2;0;2;2;2;105672
2018023745;2;18;123;Cordon;4;2;37;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;1;6;0;35;0;1;50000;2;2;2;68721
2018024818;1;18;123;Cordon;4;2;38;2;1;2;1;1;1;2;0;2;0;2;5;1;0;0;1;1;6;0;40;0;1;90000;2;2;2;92058
2018008692;2;18;123;Cordon;4;1;39;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;1;4;0;40;0;1;50000;2;2;2;50000
2018024818;2;18;123;Cordon;4;1;39;2;1;2;2;0;0;0;0;0;0;2;0;1;0;0;1;1;1;0;44;8000;2;0;2;2;2;28658
2018042171;2;18;123;Cordon;4;1;39;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;45;220000;2;0;2;2;2;244554
2018024367;1;18;123;Cordon;4;1;40;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;6;0;40;0;1;60000;2;2;2;62054
2018024367;2;18;123;Cordon;4;2;40;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;6;0;30;0;1;25000;2;2;2;27054
2018038501;3;18;123;Cordon;4;1;40;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;30;25000;2;0;2;2;2;27013
2018039397;2;18;123;Cordon;4;2;40;2;2;1;3;0;0;0;0;0;0;0;0;1;0;0;1;1;6;0;40;0;1;100000;2;2;2;109524
2018008692;1;18;123;Cordon;4;2;42;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;4;0;40;0;1;50000;2;2;2;73000
2018039397;1;18;123;Cordon;4;1;42;2;2;1;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;40;0;1;20000;2;0;2;21667
2018044203;1;18;123;Cordon;4;1;45;2;2;1;4;0;0;0;0;0;0;0;5;1;0;0;1;2;1;0;38;90000;2;0;2;2;2;137791
2018044203;2;18;123;Cordon;4;2;46;2;1;2;4;0;0;0;0;0;0;0;0;1;0;1;1;2;2;3;40;42000;2;0;2;2;2;67958
2018044295;2;18;123;Cordon;4;1;49;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;44;35000;2;0;2;2;2;37071
2018005915;2;18;123;Cordon;4;2;50;2;1;2;4;0;0;0;0;0;0;0;0;1;2;0;1;1;2;3;40;30000;2;0;2;2;2;32071
2018023369;1;18;123;Cordon;4;1;53;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;2;1;40;85000;2;0;2;2;2;128375
2018044295;3;18;123;Cordon;4;2;54;2;1;2;1;1;1;2;0;2;0;1;0;1;2;0;1;1;1;0;40;25000;2;0;2;2;2;27071
2018047433;1;18;123;Cordon;4;2;58;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;2;1;36;42000;2;0;2;2;2;44870
2018010380;2;18;123;Cordon;4;1;59;2;1;2;4;0;0;0;0;0;0;0;0;1;1;0;1;2;0;0;0;0;2;0;1;2;10;32000
2018010380;1;18;123;Cordon;4;2;60;2;1;2;1;1;2;2;0;2;0;1;5;1;0;0;1;1;6;0;24;0;1;130000;1;2;2;153287
2018032239;1;18;123;Cordon;4;2;62;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;12000
2018005797;1;18;123;Cordon;4;1;63;2;1;2;1;1;2;2;0;2;0;3;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;39000
2018005915;1;18;123;Cordon;4;2;63;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;2;3;40;30000;2;0;2;1;2;36071
2018051772;2;18;123;Cordon;4;1;66;2;1;2;3;0;0;0;0;0;0;0;0;1;1;0;1;1;4;0;40;0;1;50000;2;2;2;72071
2018034520;1;18;123;Cordon;4;2;67;2;1;2;4;0;0;0;0;0;0;0;5;1;1;0;1;2;0;0;0;0;2;0;1;2;10;13000
2018038501;1;18;123;Cordon;4;2;67;2;1;2;3;0;0;0;0;0;0;0;5;1;2;0;1;2;0;0;0;0;2;0;1;1;10;20000
2018025450;1;18;123;Cordon;4;2;68;1;2;2;4;0;0;0;0;0;0;0;5;2;0;0;2;2;0;0;0;0;2;0;2;1;9;9000
2018051772;1;18;123;Cordon;4;2;68;2;1;2;3;0;0;0;0;0;0;0;5;1;0;1;1;2;0;0;0;0;2;0;1;2;10;30000
2018024932;1;18;123;Cordon;4;2;72;2;1;2;4;0;0;0;0;0;0;0;5;1;1;0;1;2;0;0;0;0;2;0;1;2;10;10000
2018027261;1;18;123;Cordon;4;1;72;2;1;2;4;0;0;0;0;0;0;0;5;1;0;1;1;2;0;0;0;0;2;0;1;2;10;48000
2018027261;2;18;123;Cordon;4;2;72;2;1;2;4;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;32;38000;2;0;1;2;2;114958
2018009220;1;18;123;Cordon;4;2;73;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;2;10;10600
2018046698;1;18;123;Cordon;4;2;76;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;2;2;0;0;0;0;2;0;1;2;10;34000
2018024932;2;18;123;Cordon;4;1;77;2;1;2;3;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;1;2;10;103000
2018041287;1;18;123;Cordon;4;2;80;2;1;2;1;1;2;2;0;2;0;3;2;1;0;0;1;2;0;0;0;0;2;0;1;2;10;10000
2018008406;1;18;123;Cordon;4;2;81;2;1;2;2;0;0;0;0;0;0;1;5;1;0;1;1;2;0;0;0;0;2;0;1;1;10;50000
2018019609;1;18;123;Cordon;4;2;83;2;1;2;4;0;0;0;0;0;0;0;5;1;0;1;1;2;0;0;0;0;2;0;1;1;10;60000
2018044295;1;18;123;Cordon;4;2;86;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;1;1;10;92000
2018036956;1;18;124;Cordon;4;2;29;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;2;3;48;50000;2;0;2;2;2;78142
2018018221;1;18;124;Cordon;4;1;31;2;2;2;1;2;0;1;2;2;0;3;2;1;0;0;1;1;6;0;44;40000;1;15000;2;2;2;75000
2018053975;1;18;124;Cordon;4;2;31;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;40;30000;2;0;2;2;2;49050
2018007952;2;18;124;Cordon;4;2;55;2;1;2;3;0;0;0;0;0;0;0;0;1;2;0;1;1;1;0;45;25000;2;0;2;2;2;41042
2018007952;1;18;124;Cordon;4;2;82;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;2;2;0;0;0;0;2;0;1;1;10;39500
2018006007;5;18;125;Pocitos;5;2;11;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0
2018032411;3;18;125;Pocitos;5;2;11;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018006072;4;18;125;Pocitos;5;1;12;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
2018006007;4;18;125;Pocitos;5;2;18;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018054832;5;18;125;Pocitos;5;2;18;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018006007;3;18;125;Pocitos;5;1;19;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;25;9500;2;0;2;2;2;14542
2018050633;1;18;125;Pocitos;5;1;21;2;1;2;2;0;0;0;0;0;0;3;5;1;0;0;1;1;1;0;45;15000;2;0;2;2;2;15000
2018029786;2;18;125;Pocitos;5;2;22;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;0;2;2;7;0
2018040930;3;18;125;Pocitos;5;1;22;2;2;2;4;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;2;0;2;2;7;576
2018047089;1;18;125;Pocitos;5;2;22;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;1;0;35;14800;0;0;0;0;2;16824
2018047089;2;18;125;Pocitos;5;1;22;2;2;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;25;20000;0;0;0;0;2;22524
2018050633;2;18;125;Pocitos;5;2;22;2;1;2;4;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;30;14000;2;0;2;2;2;16070
2018029786;1;18;125;Pocitos;5;2;24;2;1;2;3;0;0;0;0;0;0;0;5;1;0;0;1;2;0;0;0;0;2;0;2;2;4;0
2018054832;4;18;125;Pocitos;5;2;24;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;48;0;2;0;2;2;2;2071
2018054832;3;18;125;Pocitos;5;1;29;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;1;1;6;0;50;15000;2;0;2;2;2;17071
2018053226;1;18;125;Pocitos;5;1;31;2;1;2;4;0;0;0;0;0;0;0;5;1;0;0;1;1;6;0;40;11000;1;20000;2;2;2;37471
